event_id,device_id,manufacturer_id,name,country_event,country_device
90426,86666.0,25183,CONTENDER POST-OP KNEE BRACE,CAN,CAN
90428,86667.0,24376,OCTOPUS 900 PRO,CAN,CAN
90429,86674.0,24144,MATRIX THREADED PERSUADER,CAN,CAN
90431,86676.0,24087,LIFEPAK CR PLUS - AED (FULLY AUTOMATIC OPERATION),CAN,CAN
90432,86677.0,25185,I-STAT SYSTEM - PORTABLE CLINICAL ANALYZER - CLASS 3,CAN,CAN
90435,86678.0,24110,ISE BUFFER *177262-263,CAN,CAN
90436,86679.0,24168,ROUND MODERATE PLUS PROFILE STERILE RESTERILIZABLE GEL BREAST IMPLANT SIZER,CAN,CAN
90438,86680.0,25186,RASCAL POWER CHAIR,CAN,CAN
90439,86681.0,24112,CENTURION VISION SYSTEM - ACTIVE IRRIGATION FMS PACK INFUSION SLEEVES,CAN,CAN
90440,86682.0,25185,I-STAT SYSTEM - PORTABLE CLINICAL ANALYZER - CLASS 3,CAN,CAN
90442,86683.0,24114,IMMAGE 800 IMMUNOCHEMISTRY SYSTEM,CAN,CAN
90446,86684.0,24501,8CHECK 3WP X-TRA CONTROL,CAN,CAN
90447,86685.0,24153,HORSE SERUM,CAN,CAN
90448,86686.0,24118,T2 ANKLE SYSTEM - ARTHRODESIS NAILS RIGHT STERILE,CAN,CAN
90449,86687.0,24210,MICROPORE FIRST AID TAPE,CAN,CAN
90451,86688.0,24118,NEPTUNE 2 WASTE MANAGEMENT SYSTEM - ROVER,CAN,CAN
90453,86689.0,24305,HEARTSTART EXTERNAL DEFIBRILLATION ELECTRODE SET *148432-148434,CAN,CAN
90454,86690.0,24153,MUELLER HINTON BROTH - CM0405B,CAN,CAN
90457,86692.0,24148,NICHOLS ADVANTAGE SPECIALTY SYSTEM - ALDOSTERONE TEST ASSAY,CAN,CAN
90459,86693.0,24148,NICHOLS ADVANTAGE SPECIALITY SYSTEM - BIO-INTACT PTH (1-84) ASSAY,CAN,CAN
90460,86694.0,24148,MINUTEX D-DIMER,CAN,CAN
90461,86695.0,25187,PULSATILE NASAL IRRIGATOR,CAN,CAN
90464,86696.0,24216,MARUS LINK ARM ASSEMBLY,CAN,CAN
90466,86697.0,24118,CBC II BLOOD CONSERVATION KIT,CAN,CAN
90467,86698.0,25038,ARROWG+ARD SUPER ARROW-FLEX PERCUTANEOUS SHEATH INTRODUCER SET,CAN,CAN
90475,86700.0,24088,VACUTAINER BRAND SST(TM) TUBE W/IMPROVED CLOT ACTIVATOR,CAN,CAN
90476,86704.0,24090,ARCTIC SUN TEMPERATURE MANAGEMENT SYSTEM - MODEL 5000 CONTROL MODULE,CAN,CAN
90478,86706.0,24210,3M ACTIVE STRIPS (BRIGHTS),CAN,CAN
90479,86708.0,24101,RAPIDQC COMPLETE LEVEL 3,CAN,CAN
90481,86710.0,24169,GRASEBY SYRINGE DRIVER,CAN,CAN
90484,86711.0,24124,PROTEUS XR/A GENERAL PURPOSE RADIOGRAPHIC SYSTEM,CAN,CAN
90485,86712.0,24501,POCH-PACK D,CAN,CAN
90486,86713.0,25141,ABDOMINAL PADS,CAN,CAN
90489,86715.0,24090,BARD URINE METER FOLEY TRAY,CAN,CAN
90490,86717.0,24712,HOY-ADVANCE-H PATIENT LIFT,CAN,CAN
90491,86719.0,24101,DIMENSION VISTA SYSTEM - MMB CALIBRATOR,CAN,CAN
90492,86721.0,24168,ASP AUTOMATIC ENDOSCOPE REPROCESSOR,CAN,CAN
90493,86722.0,24095,SOMATOM SENSATION 16 SYSTEM - MAIN UNIT,CAN,CAN
90494,86724.0,24118,T4/T5 TOGA,CAN,CAN
90495,86727.0,24781,VOYAGER NC CORONARY DILATATION CATHETER,CAN,CAN
90497,86729.0,24844,GENIE LB STANDARD,CAN,CAN
90498,86730.0,24118,ZOOM BEDS (MODEL 2040),CAN,CAN
90502,86731.0,24232,COMBINED OXYGEN AND TEMPERATURE PROBE,CAN,CAN
90503,86732.0,24118,ROSE BED,CAN,CAN
90505,86733.0,24101,CLINITEST HCG PREGNANCY TEST,CAN,CAN
90506,86736.0,24095,SOMATOM PLUS 4A AND ACCESSORIES,CAN,CAN
90507,86740.0,24363,INSIGNIA I AVT VDD,CAN,CAN
90510,86741.0,24101,ADVIA CENTAUR SYSTEM - CALIBRATORS,CAN,CAN
90512,86742.0,24518,1.5 MM PLATE,CAN,CAN
90514,86747.0,24088,DIFCO LPM AGAR BASE,CAN,CAN
90515,86748.0,24308,GT DRILLS,CAN,CAN
90516,86749.0,24389,X-RAY PROTECTIVE LEAD GLOVE,CAN,CAN
90518,86750.0,24095,BICOR T.O.P. SYSTEM AND ACCESSORIES,CAN,CAN
90519,86753.0,24101,IMMULITE SYSTEM-FOLIC ACID ASSAY,CAN,CAN
90521,86757.0,24172,TESTOXIDASE REAGENT,CAN,CAN
90522,86758.0,24114,MICROFUGE 20R 120 V 60 HZ WITH FA241.5 IVD,CAN,CAN
90524,86759.0,25192,AMD-RITMED TRANSPARENT DRESSING,CAN,CAN
90525,86761.0,24124,XELERIS 2 WORKSTATION IMAGING SYSTEM,CAN,CAN
90527,86763.0,24124,PHASED ARRAY FLEX COIL,CAN,CAN
90529,86765.0,24118,INFLOW/OUTFLOW CANNULA,CAN,CAN
90530,86766.0,24118,IMPRESSION MATTRESS COVER (FIRE BARRIER OPTION),CAN,CAN
90533,86767.0,24168,BULKAMID URETHROSCOPE,CAN,CAN
90534,86769.0,24118,EZ-PRO 2 AMBULANCE COT.,CAN,CAN
90535,86771.0,24090,CONQUEST PTA BALLOON CATHETER,CAN,CAN
90539,86772.0,24095,SOMATOM SENSATION 16 SYSTEM - MAIN UNIT,CAN,CAN
90540,86773.0,24805,MEDI-TRACE ECG CONDUCTIVE ADHESIVE MONITORING ELECTRODES,CAN,CAN
90542,86774.0,25193,SULKOWITCH URINE (CALCIUM) TEST KIT,CAN,CAN
90543,86776.0,24095,ACUSON X300 DIAGNOSTIC ULTRASOUND SYSTEM - MAIN UNIT PREMIUM EDITION,CAN,CAN
90545,86778.0,24210,3M SCOTCHCAST WET OR DRY CAST PADDING,CAN,CAN
90549,86781.0,24308,GT,CAN,CAN
90552,86783.0,24124,CENTRICITY PACS-IW,CAN,CAN
90554,86784.0,24101,ADVIA CENTAUR SYSTEM - BR (27.29) ASSAY,CAN,CAN
90555,86785.0,24157,O-F TEST DEXTROSE,CAN,CAN
90561,86786.0,24276,KLEENSPEC CORDED ILLUMINATOR,CAN,CAN
90562,86788.0,24196,CPT HIP SYSTEM - FEMORAL STEM NECK TAPER W/CENTRALIZER,CAN,CAN
90563,86793.0,24088,CULTURESWAB / CULTURESWAB PLUS,CAN,CAN
90565,86794.0,25195,ANCHORFAST ORAL ENDOTRACHEAL TUBE FASTENER,CAN,CAN
90567,86795.0,24114,NAVIOS 10 COLORS / 3 LASERS,CAN,CAN
90568,86797.0,24211,DA VINCI SI SYSTEM - MAIN,CAN,CAN
90569,86798.0,24101,ADVIA 560 HEMATOLOGY ANALYZER,CAN,CAN
90570,86799.0,24101,ADVIA 560 HEMATOLOGY ANALYZER,CAN,CAN
90571,86800.0,24114,UNICEL DXC 600,CAN,CAN
90574,86801.0,24101,SOMATOM EMOTION 16 - TOMOGRAPHY SCANNER,CAN,CAN
90575,86802.0,24471,CARESTREAM DRX-TRANSPORTABLE SYSTEM / FIELD PORTABLE,CAN,CAN
90576,86803.0,24471,KODAK CFHB 746 35 MM X 180 MM,CAN,CAN
90577,86805.0,24153,SHIGELLA DYSENTERIAE POLYVALENT (1-10) AGGLUTINATING SERUM,CAN,CAN
90580,86807.0,24118,TRIATHLON TOTAL KNEE SYSTEM - TS FEMORAL COMPONENTS,CAN,CAN
90581,86808.0,25196,ETERNITY HF,CAN,CAN
90583,86809.0,24127,SA CEILING SUSPENSION,CAN,CAN
90586,86811.0,25197,DERMAL ROLLER - SR,CAN,CAN
90589,86815.0,24095,SOMATOM SENSATION 4 SYSTEM - MAIN UNIT,CAN,CAN
90590,86817.0,24101,SYNGO DYNAMICS,CAN,CAN
90594,86820.0,24114,IMMAGE IMMUNOCHEMISTRY SYSTEM APB APOLIPOPROTEIN B REAGENT,CAN,CAN
90595,86821.0,25198,QUINTEST SKIN TEST DEVICE,CAN,CAN
90596,86822.0,25199,ASSAYED BOVINE SERA LEVEL 3,CAN,CAN
90597,86823.0,24196,VANGUARD TOTAL KNEE SYSTEM - PS OPEN BOX INTERLOK - FEMORAL IMPLANTS,CAN,CAN
90598,86826.0,24124,VIEWPOINT,CAN,CAN
90599,86827.0,24101,SYNGO.VIA,CAN,CAN
90600,86828.0,24445,VARIANT II TURBO HEMOGLOBIN TESTING SYSTEM - CDM 3.6T SOFTWARE,CAN,CAN
90605,86829.0,24276,TRANSFORMER,CAN,CAN
90606,86830.0,24114,UNICEL DXH 800 COULTER CELLULAR ANALYSIS SYSTEM,CAN,CAN
90608,86831.0,24101,DIMENSION VISTA SYSTEM - THEOPHYLLINE ASSAY,CAN,CAN
90609,86833.0,24153,THERMO SCIENTIFIC OXOID EC BROTH,CAN,CAN
90611,86834.0,24101,ADVIA CHEMISTRY SYSTEM - OPIATE (OP_2) ASSAY,CAN,CAN
90615,86836.0,24118,VISUM LED SURGICAL LIGHT,CAN,CAN
90616,86837.0,24095,SOMATOM PLUS 4 VOLUME ZOOM,CAN,CAN
90619,86840.0,24101,SYMBIA INTEVO,CAN,CAN
90622,86841.0,24095,LANTIS INFORMATION MANAGEMENT SYSTEM - RECORD AND VERIFICATION,CAN,CAN
90627,86843.0,24471,T MAT G FILM,CAN,CAN
90628,86846.0,24124,INNOVA IGS 540 IMAGE GUIDED SYSTEM - MAIN UNIT,CAN,CAN
90629,86847.0,24169,ORAL/NASAL MURPHY - UNCUFFED,CAN,CAN
90630,86848.0,24095,SOMATOM SENSATION 16 SYSTEM - MAIN UNIT,CAN,CAN
90631,86851.0,24095,SIMVIEW NT THERAPY SIMULATOR,CAN,CAN
90632,86852.0,25201,TORAY FILTRYZER,CAN,CAN
90633,86853.0,25038,SHERIDAN/CF TRACHEAL TUBES - CLOSE FITTING LOW PRESSURE CUFF - MURPHY EYE,CAN,CAN
90634,86857.0,24127,SERVO 300 SERVO VENTILATOR 300,CAN,CAN
90635,86858.0,24095,SOMATOM DEFINITION FLASH SYS - MAIN,CAN,CAN
90640,86861.0,24088,BD BBL OXACILLIN SCREEN AGAR,CAN,CAN
90642,86862.0,24087,NIM-2 XOMED NERVE INTEGRITY MONITOR-2,CAN,CAN
90643,86863.0,24095,E.SOFT WORKSTATION SOFTWARE,CAN,CAN
90644,86864.0,24399,ULTRAVIEW DIGITAL TELEMETRY SYSTEM AND ACCESSORIES,CAN,CAN
90645,86867.0,24095,SOMATOM PLUS 4 VOLUME ZOOM,CAN,CAN
90646,86869.0,24095,SOMATOM SENSATION 16 SYSTEM - MAIN UNIT,CAN,CAN
90647,86873.0,24211,DA VINCI SI SYSTEM - MAIN,CAN,CAN
90649,86877.0,24428,AMSCO RELIANCE 444 SINGLE-CHAMBER WASHER/DISINFECTOR,CAN,CAN
90651,86882.0,24168,STERRAD 100 S STERILIZER,CAN,CAN
90653,86883.0,25202,HAND-HELD SPOT PROBE,CAN,CAN
90654,86884.0,24844,GENIE-HB-RAPID BERRY 2 X 50 ML,CAN,CAN
90657,86885.0,24216,SOFT-CORE RT,CAN,CAN
90658,86887.0,24110,TECHNICON HEMALOG D AUTOMATED LEUKO,CAN,CAN
90660,86888.0,24090,BARD MAGNUM CORE TISSUE BIOPSY NEEDLE,CAN,CAN
90663,86891.0,24445,LYPHOCHEK COAGULATION CONTROL,CAN,CAN
90664,86894.0,24169,GRASEBY MICRO 3100 MODULAR INFUSION SYSTEM,CAN,CAN
90666,86895.0,24114,IMMAGE IMMUNOCHEMISTRY SYSTEM RF RHEUMATOID FACTOR REAGENT,CAN,CAN
90668,86897.0,24114,ACT 5DIFF SERIES HEMATOLOGY ANALYZER,CAN,CAN
90670,86899.0,24620,THERAPLAN PLUS,CAN,CAN
90671,86900.0,24982,BURR - FLUTED BALL,CAN,CAN
90672,86901.0,24095,SOMATOM PLUS 4 VOLUME ZOOM,CAN,CAN
90673,86902.0,24090,FASTRAC GUIDEWIRE GASTRIC ACCESS PORT KIT,CAN,CAN
90679,86903.0,24172,CYTOTOXICITY ASSAY FOR CLOSTRIDIUM TOXINS,CAN,CAN
90681,86904.0,24196,ANATOMICAL SHOULDER INVERSE/REVERSE - HUMERAL PE-INLAY,CAN,CAN
90682,86906.0,24216,I-CAT 3D DENTAL IMAGING SYSTEM - MAIN UNIT,CAN,CAN
90686,86907.0,24118,NAVIGATED HIP ORTHOPAEDIC INSTRUMENTS-ACCOLADE NAVIGATION/MIS BROACH HANDLE,CAN,CAN
90687,86908.0,24114,BECKMAN COULTER AU IMMUNOCHEMISTRY SYSTEM -LYOPHILIZED CHEMISTRY CALIBRATOR,CAN,CAN
90688,86909.0,24712,QUICKIE POWER WHEELCHAIR,CAN,CAN
90691,86910.0,24088,ALARIS SYSTEM - PUMP,CAN,CAN
90693,86911.0,24191,MICRO SMALL BONE ACL BLADE (GENERIC),CAN,CAN
90695,86913.0,24124,MUSE FILE SERVER SOFTWARE,CAN,CAN
90699,86914.0,24124,CENTRICITY LABORATORY - INSTRUMENT INTERFACING/I:NET,CAN,CAN
90701,86915.0,24127,IVAC P4000 ANAESTHESIA SYRINGE PUMP,CAN,CAN
90702,86916.0,24095,C.CAM GAMMA CAMERA SYSTEM,CAN,CAN
90704,86919.0,24118,AXSOS TORQUE LIMITED SCREWDRIVER,CAN,CAN
90705,86921.0,24088,VACUTAINER TUBES - BUFFERED SODIUM CITRATE,CAN,CAN
90706,86922.0,24114,UNICEL DXH 600 COULTER CELLULAR ANALYSIS SYSTEM,CAN,CAN
90707,86925.0,24088,INSYTE AUTOGUARD SHIELDED I.V. CATHETER,CAN,CAN
90708,86926.0,25037,ZIMMER DENTAL GEMLOCK 2.5MM HEX DRIVER,CAN,CAN
90709,86927.0,24230,ADVANCED PERFUSION SYSTEM 1 - ROLLER PUMP,CAN,CAN
90714,86928.0,25209,ORAL-B CLASSIC TOOTHBRUSH,CAN,CAN
90716,86929.0,24087,QUADRAPOLAR DBS LEAD KIT,CAN,CAN
90717,86930.0,24189,GALILEO ECHO INSTRUMENT,CAN,CAN
90718,86931.0,24168,DISINFECTION SYSTEM - 208 VOLTAGE,CAN,CAN
90720,86932.0,24719,CONFORM XT NON-STERILE NATURAL RUBBER LATEX EXAM GLOVES,CAN,CAN
90721,86934.0,24172,TITAN GEL ALKALINE PHOSPHATASE (HR) KIT,CAN,CAN
90722,86936.0,24124,CARESCAPE MONITOR B850 SYSTEM - C1 CPU,CAN,CAN
90723,86937.0,24101,MICROSCAN NEG BP COMBO PANEL,CAN,CAN
90725,86938.0,24101,DIMENSION VISTA SYSTEM - IRON ASSAY,CAN,CAN
90726,86941.0,24252,OLYMPUS EVIS COLONOVIDEOSCOPE WITH ACCESSORIES,CAN,CAN
90729,86942.0,25210,GEM FLOW COUPLER - DEVICE,CAN,CAN
90731,86943.0,24101,ADVIA CENTAUR SYSTEM - HBSAGII (HBSII) ASSAY (DONOR SCREEN TRANSPLANT),CAN,CAN
90735,86944.0,24828,ENA HRI TIPS,CAN,CAN
90736,86945.0,24095,MAGNETOM OPEN VIVA,CAN,CAN
90737,86946.0,24538,ONDAL ACROBAT 3000 SPRING ARMS,CAN,CAN
90740,86949.0,25211,PRECISION SPINAL CORD STIMULATION SYSTEM - CLINICIAN PROGRAMMER,CAN,CAN
90741,86950.0,24110,ADVIA CENTAUR CHEMILUMINESCENCE SYSTEM - ACS CENTAUR ANALYZER CLASS 2,CAN,CAN
90743,86951.0,24112,PROBE POSTERIOR VIT,CAN,CAN
90745,86952.0,24144,MATRIX CORONAL BENDER,CAN,CAN
90746,86957.0,24114,UNICEL DXI 800 ACCESS IMMUNOASSAY SYSTEM - THYROGLOBULIN ANTIBODY II],CAN,CAN
90747,86958.0,24090,LABSYSTEM 24,CAN,CAN
90748,86960.0,24168,PENTARAY NAV ECO HIGH DENSITY MAPPING CATHETER,CAN,CAN
90749,86961.0,25212,TEST DE GROSSESSE BIOMEDIC,CAN,CAN
90750,86963.0,24168,CODMAN ENTERPRISE VASCULAR RECONSTRUCTION DEVICE AND DELIVERY SYSTEM,CAN,CAN
90752,86964.0,24539,POWERHEART G3 PLUS AUTOMATIC,CAN,CAN
90754,86965.0,24095,SOMATOM PLUS 4 VOLUME ZOOM,CAN,CAN
90757,86969.0,24216,TYTIN FC,CAN,CAN
90758,86972.0,24101,ADVIA 70 HEMATOLOGY SYSTEM,CAN,CAN
90759,86973.0,24325,700 SERIES 760 VENTILATOR SYSTEM,CAN,CAN
90760,86974.0,24196,NEXGEN COMPLETE KNEE SOLUTION FEMORAL IMPACTOR HEAD,CAN,CAN
90767,86977.0,24157,VITEK 2 GN CARD,CAN,CAN
90769,86978.0,24844,FILTEK SUPREME ULTRA FLOWABLE RESTORATIVE SYRINGE,CAN,CAN
90770,86980.0,24087,LIFEPAK 500 AUTOMATIC EXTERNAL DEFIBRILLATOR,CAN,CAN
90774,86983.0,24092,WEST NILE VIRUS IGG INDIRECT ELISA,CAN,CAN
90775,86985.0,24549,ENDOTRACHEAL VENTILATION CATHETER (E.T.V.C.),CAN,CAN
90776,86990.0,24232,RADIONICS COOL-TIP RF SYSTEM,CAN,CAN
90777,86992.0,24132,INFINIX VC-I-SYSTEM,CAN,CAN
90779,86994.0,24090,ARTERIAL CATHETER,CAN,CAN
90782,86995.0,24144,TI TOMOFIX MEDIAL HIGH TIBIA PLATE STERILE,CAN,CAN
90783,86996.0,24261,LMA MAD NASAL INTRANASAL MUCOSAL ATOMIZATION DEVICE,CAN,CAN
90786,86998.0,24341,INFANT STAR HFV VENTILATOR,CAN,CAN
90787,87001.0,24196,ZIMMER TRABECULAR METAL REVERSE SHOULDER SYSTEM - BASE PLATE,CAN,CAN
90788,87003.0,24127,PERMANENT LIFE SUPPORT SET,CAN,CAN
90789,87004.0,24087,IN.PACT AMPHIRION PACLITAXEL-ELUTING PTA BALLOON CATHETER,CAN,CAN
90791,87005.0,24114,PK7300 AUTOMATED MICROPLATE SYSTEM - INSTRUMENT CLASS 3,CAN,CAN
90792,87006.0,24101,DIMENSION VISTA SYSTEM - UREA NITROGEN ASSAY,CAN,CAN
90793,87007.0,24095,DIACAM GAMMA CAMERA AND ACCESSORIES,CAN,CAN
90794,87009.0,24101,DIMENSION VISTA SYSTEM - V-LYTE INTEGRATED MULTISENSOR - NA K CL,CAN,CAN
90796,87011.0,24114,UNICEL DXC 600I SYNCHRON ACCESS CLINICAL ANALYZER,CAN,CAN
90797,87012.0,24341,NITRIC OXIDE READY DISPOSABLE PATIENT CIRCUIT LOW,CAN,CAN
90798,87014.0,24118,XPRT MATTRESS,CAN,CAN
90799,87015.0,25020,PARADIGM QUICK-SET INFUSION SETS,CAN,CAN
90800,87016.0,24389,TENCKHOFF CHRONIC PERITONEAL DIALYSIS CATHETERS & SETS,CAN,CAN
90802,87019.0,24088,BD DIFCO BBL SHIGELLA ANTISERUM POLY D,CAN,CAN
90804,87020.0,24807,VENTILATEUR LEGENDAIR - UNITE PRINCIPALE,CAN,CAN
90808,87023.0,24169,CADD-PRIZM HIGH VOLUME ADMINISTRATION SET,CAN,CAN
90809,87024.0,24101,E.CAM SIGNATURE SERIES,CAN,CAN
90811,87025.0,24088,VITROS CHEMISTRY PRODUCTS 51 FS CHEMISTRY SYSTEM -HOMOCYSTEINE (HCY) ASSAY,CAN,CAN
90812,87026.0,24341,NICO NON-INVASIVE CARDIAC OUTPUT MONITOR,CAN,CAN
90813,87027.0,24114,UNICEL DXI 600 ACCESS IMMUNOASSAY SYSTEM - CORTISOL ASSAY,CAN,CAN
90815,87028.0,24169,DRY LINE DRAW PLUS ARTERIAL BLOOD SAMPLING KIT,CAN,CAN
90819,87029.0,24288,CONTINUOUS FLUSH DEVICE,CAN,CAN
90820,87030.0,24101,DIMENSION EXL SYSTEM - PHOSPHOROUS (PHOS) ASSAY,CAN,CAN
90822,87031.0,24087,INTERSTIM SYSTEM - INTERSTIM IMPLANTABLE STIMULATOR,CAN,CAN
90824,87032.0,24087,MAGPRO X100 MAGNETIC STIMULATOR SYSTEM - COILS,CAN,CAN
90825,87033.0,24101,YSIO RADIOGRAPHY X-RAY SYSTEM - FULL MOTORIZED,CAN,CAN
90826,87035.0,24196,CORTICAL SCREWS SELF-TAPPING HEXAGONAL RECESS,CAN,CAN
90827,87036.0,24101,ADVIA CENTAUR XP SYSTEM-HIV1/O/2 ENHANCED(EHIV) ASSAY (DONOR SCREEN TRANSP),CAN,CAN
90828,87037.0,24166,SYVA RAPIDTEST D.A.U.10,CAN,CAN
90830,87039.0,24157,VITEK 2 COMPACT 30 SYSTEM - SUSCEPTIBILITY TEST CARDS,CAN,CAN
90831,87041.0,24196,NEXGEN COMPLETE KNEE SOLUTION CR-FLEX (GSF) FEMORAL PROVISIONAL,CAN,CAN
90833,87042.0,24144,GUIDE WIRE,CAN,CAN
90835,87043.0,24087,BIO-CONSOLE DRIVE UNIT (550),CAN,CAN
90836,87044.0,24180,TURP SJHC-LF,CAN,CAN
90837,87046.0,24172,PLATELET ANTIBODY SCREENING KIT,CAN,CAN
90839,87047.0,24341,ELECTRICAL ADAPTOR,CAN,CAN
90840,87048.0,24124,DISCOVERY NM/CT 670 SYSTEM - NM GANTRY,CAN,CAN
90842,87049.0,24232,DISTAL CATHETER SHUNT,CAN,CAN
90843,87050.0,24196,NEXGEN COMPLETE KNEE SOLUTION ARTICULAR SURFACE,CAN,CAN
90844,87051.0,24196,NEXGEN COMPLETE KNEE SOLUTION ARTICULAR SURFACE,CAN,CAN
90846,87053.0,24196,NEXGEN COMPLETE KNEE SOLUTION - MIS PROCEDURES TIBIAL TRAY FIXED BEARING,CAN,CAN
90847,87054.0,24090,BUTTON REPLACEMENT GASTROSTOMY DEVICE,CAN,CAN
90849,87057.0,24166,THROMBOREL S,CAN,CAN
90850,87058.0,24090,ARCTICGEL PADS,CAN,CAN
90851,87059.0,24189,FETAL BLEED SCREENING KIT,CAN,CAN
90852,87060.0,24095,UROSKOP ACCESS SYSTEM,CAN,CAN
90857,87061.0,25151,MYNDMOVE FUNCTIONAL ELECTRICAL STIMULATOR,CAN,CAN
90859,87062.0,25151,MYNDMOVE FUNCTIONAL ELECTRICAL STIMULATOR,CAN,CAN
90860,87063.0,24087,LIFEPAK 500 3D BIPHASIC AUTOMATED EXTERNAL DEFIBRILLATOR,CAN,CAN
90861,87064.0,24102,ACA LIQUID MULTI-ANALYTE CALIBRATOR,CAN,CAN
90862,87066.0,24471,KODAK INSIGHT DENTAL FILM -SURESOFT PACKS,CAN,CAN
90863,87067.0,24144,EMAX SAGITTAL SAW - MOTOR,CAN,CAN
90865,87070.0,25216,SURGICAL VIDEO CART,CAN,CAN
90866,87071.0,24166,DIMENSION CLINICAL CHEMISTRY SYSTEM - CRP/C-REACTIVE PROTEIN,CAN,CAN
90867,87073.0,24124,PATIENT DATA MODULE,CAN,CAN
90870,87075.0,24191,STERLING BURRS AND ROUTER,CAN,CAN
90872,87078.0,24210,3M PRIMACAST UNPADDED SPLINT,CAN,CAN
90873,87083.0,24168,NORIAN DRILLABLE CALCIUM PHOSPHATE BONE VOID FILLER,CAN,CAN
90874,87084.0,24169,MEDFUSION SYRINGE INFUSION PUMPS,CAN,CAN
90875,87085.0,24391,MINSTREL PATIENT LIFT AND SCALE,CAN,CAN
90877,87086.0,24232,CUSA EXCEL+ SYSTEM - NOSECONE AND SWITCHCOVERS,CAN,CAN
90883,87087.0,24095,SOMATOM DEFINITION AS - MAIN UNIT,CAN,CAN
90885,87088.0,24518,BYRD SCREW 2.0 X 6MM SELF DRILLING,CAN,CAN
90886,87090.0,24380,OXYLOG 3000 PLUS - WORKSTATION,CAN,CAN
90887,87091.0,24168,PDS (POLYDIOXANONE) MONOFILAMENT SUTURE,CAN,CAN
90889,87093.0,24087,MICRA MC1VR01,CAN,CAN
90890,87098.0,24101,RAPIDQC COMPLETE LEVEL 2,CAN,CAN
90892,87099.0,24380,OXYLOG 3000 PLUS - WORKSTATION,CAN,CAN
90893,87101.0,24095,SYNGO IMAGING XS VA70A,CAN,CAN
90894,87103.0,24114,BECKMAN COULTER AU2700 IMMUNOCHEMISTRY SYSTEM - BICARBONATE(CO2) ASSAY,CAN,CAN
90895,87104.0,24110,ACS 180 CHEMILUMINESCENCE SYSTEM - TOTAL HCG,CAN,CAN
90896,87105.0,24094,GEMINI DEDICATED I.V. ADMINISTRATION SETS,CAN,CAN
90897,87109.0,24150,CREST SPIN BRUSH PRO,CAN,CAN
90898,87112.0,24127,XTEN HLX 3004 HLX 3005,CAN,CAN
90899,87115.0,24114,S-CAL CALIBRATOR KIT,CAN,CAN
90900,87116.0,24168,STERRAD 100 S STERILIZER,CAN,CAN
90901,87118.0,24101,CLINITEST HCG PREGNANCY TEST,CAN,CAN
90902,87119.0,25218,BELMONT ACURAY 071A DENTAL PERIAPICAL X-RAY SYSTEM,CAN,CAN
90904,87120.0,24230,ADVANCED PERFUSION SYSTEM 1 - BASE UNIT,CAN,CAN
90905,87124.0,24380,NBP CUFF NEO SINGLE PATIENT USE,CAN,CAN
90913,87125.0,24095,AXIOM ICONOS R200 FLUOROSCOPIC X-RAY SYSTEM,CAN,CAN
90915,87126.0,24112,ISPAN SULFUR HEXAFLUORIDE GAS SF6,CAN,CAN
90916,87127.0,25038,SINGLE-LUMEN PERIPHERALLY INSERTED CENTRAL CATHETER KIT W/PLACEMENT WIRE,CAN,CAN
90917,87128.0,24087,BIO-MEDICUS FEMORAL CANNULAE,CAN,CAN
90918,87129.0,24114,ACT 5DIFF SERIES HEMATOLOGY ANALYZER,CAN,CAN
90919,87130.0,24101,STRATUS CS ACUTE CARE SYSTEM - CARDIAC TROPONIN-I TESTPAK,CAN,CAN
90922,87131.0,24127,MODEL 259 MATERNAL/FETAL,CAN,CAN
90924,87133.0,24631,LTV SERIES VENTILATOR,CAN,CAN
90927,87136.0,24153,TODD HEWITT BROTH W/ GENTAMICIN AND NALADIXIC ACID,CAN,CAN
90928,87137.0,24828,SEALEX EXTRA ROOT CANAL SEALER,CAN,CAN
90929,87138.0,24523,S/5 AESPIRE TROLLEY,CAN,CAN
90930,87139.0,24095,SOMATOM EMOTION,CAN,CAN
90931,87140.0,24114,UNICEL DXH 600 COULTER CELLULAR ANALYSIS SYSTEM,CAN,CAN
90934,87141.0,24246,EPICS XL AND XL WITH MCL,CAN,CAN
90935,87142.0,24087,PARADIGM QUICK-SET INFUSION SETS,CAN,CAN
90936,87144.0,24168,THERMOCOOL SMARTTOUCH SF UNI-DIRECTIONAL NAVIGATION CATHETER,CAN,CAN
90937,87146.0,24452,MYLAB40 ULTRASOUND SYSTEM - PHASED ARRAY PROBES,CAN,CAN
90938,87148.0,24095,SIMVIEW NT THERAPY SIMULATOR,CAN,CAN
90941,87152.0,24144,RIA SYSTEM - REAMER HEAD STERILE,CAN,CAN
90942,87153.0,25223,HEPARIN I.V. FLUSH SYRINGE,CAN,CAN
90946,87156.0,24124,MEDISORB,CAN,CAN
90947,87157.0,24088,ENVELOPE BBL GASPAK PLUS H2+CO2,CAN,CAN
90948,87159.0,24681,GT,CAN,CAN
90951,87161.0,24095,SERVO 300 SERVO VENTILATOR 300,CAN,CAN
90952,87162.0,24114,OLYMPUS PK7300 AUTOMATED MICROPLATE SYSTEM - INSTRUMENT,CAN,CAN
90954,87163.0,24101,MEVATRON LINEAR ACCELERATORS,CAN,CAN
90955,87164.0,24341,AQUAPAK HUMIDIFIERS,CAN,CAN
90956,87165.0,24095,E.CAM SIGNATURE SERIES,CAN,CAN
